"LineId","Date","Time","Level","Component","Content","EventId","EventTemplate"
"1469","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_8 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1470","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_9 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1471","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 40, boot = 26, init = 13, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1472","17/06/09","20:11:09","INFO","executor.Executor","Finished task 5.0 in stage 27.0 (TID 1245). 2721 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1473","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 42, boot = 13, init = 28, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1474","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 40, boot = 15, init = 25, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1475","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 42, boot = 24, init = 17, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1476","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1250","E16","Got assigned task <:NUM:>"
"1477","17/06/09","20:11:09","INFO","executor.Executor","Running task 10.0 in stage 27.0 (TID 1250)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1478","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 43, boot = 13, init = 29, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1479","17/06/09","20:11:09","INFO","executor.Executor","Finished task 8.0 in stage 27.0 (TID 1248). 2263 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1480","17/06/09","20:11:09","INFO","executor.Executor","Finished task 6.0 in stage 27.0 (TID 1246). 2220 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1481","17/06/09","20:11:09","INFO","executor.Executor","Finished task 7.0 in stage 27.0 (TID 1247). 2171 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1482","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_10 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1483","17/06/09","20:11:09","INFO","executor.Executor","Finished task 9.0 in stage 27.0 (TID 1249). 2427 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1484","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1251","E16","Got assigned task <:NUM:>"
"1485","17/06/09","20:11:09","INFO","executor.Executor","Running task 11.0 in stage 27.0 (TID 1251)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1486","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1252","E16","Got assigned task <:NUM:>"
"1487","17/06/09","20:11:09","INFO","executor.Executor","Running task 12.0 in stage 27.0 (TID 1252)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1488","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1253","E16","Got assigned task <:NUM:>"
"1489","17/06/09","20:11:09","INFO","executor.Executor","Running task 13.0 in stage 27.0 (TID 1253)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1490","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1254","E16","Got assigned task <:NUM:>"
"1491","17/06/09","20:11:09","INFO","executor.Executor","Running task 14.0 in stage 27.0 (TID 1254)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1492","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_11 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1493","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_12 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1494","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_13 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1495","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_14 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1496","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 40, boot = 14, init = 25, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1497","17/06/09","20:11:09","INFO","executor.Executor","Finished task 10.0 in stage 27.0 (TID 1250). 2667 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1498","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1255","E16","Got assigned task <:NUM:>"
"1499","17/06/09","20:11:09","INFO","executor.Executor","Running task 15.0 in stage 27.0 (TID 1255)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1500","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 39, boot = 12, init = 26, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1501","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 42, boot = 13, init = 28, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1502","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 40, boot = 10, init = 29, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1503","17/06/09","20:11:09","INFO","executor.Executor","Finished task 11.0 in stage 27.0 (TID 1251). 2402 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1504","17/06/09","20:11:09","INFO","executor.Executor","Finished task 12.0 in stage 27.0 (TID 1252). 2486 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1505","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = 11, init = 29, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1506","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_15 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1507","17/06/09","20:11:09","INFO","executor.Executor","Finished task 14.0 in stage 27.0 (TID 1254). 2404 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1508","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1256","E16","Got assigned task <:NUM:>"
"1509","17/06/09","20:11:09","INFO","executor.Executor","Running task 16.0 in stage 27.0 (TID 1256)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1510","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1257","E16","Got assigned task <:NUM:>"
"1511","17/06/09","20:11:09","INFO","executor.Executor","Finished task 13.0 in stage 27.0 (TID 1253). 2522 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1512","17/06/09","20:11:09","INFO","executor.Executor","Running task 17.0 in stage 27.0 (TID 1257)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1513","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1258","E16","Got assigned task <:NUM:>"
"1514","17/06/09","20:11:09","INFO","executor.Executor","Running task 18.0 in stage 27.0 (TID 1258)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1515","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1259","E16","Got assigned task <:NUM:>"
"1516","17/06/09","20:11:09","INFO","executor.Executor","Running task 19.0 in stage 27.0 (TID 1259)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1517","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_16 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1518","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_17 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1519","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_19 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1520","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_18 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1521","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 42, boot = 19, init = 22, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1522","17/06/09","20:11:09","INFO","executor.Executor","Finished task 15.0 in stage 27.0 (TID 1255). 2523 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1523","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 39, boot = 15, init = 24, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1524","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1260","E16","Got assigned task <:NUM:>"
"1525","17/06/09","20:11:09","INFO","executor.Executor","Running task 20.0 in stage 27.0 (TID 1260)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1526","17/06/09","20:11:09","INFO","executor.Executor","Finished task 16.0 in stage 27.0 (TID 1256). 2171 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1527","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 40, boot = 14, init = 26, finish = 0","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1528","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 39, boot = 13, init = 25, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1529","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_20 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1530","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1261","E16","Got assigned task <:NUM:>"
"1531","17/06/09","20:11:09","INFO","executor.Executor","Running task 21.0 in stage 27.0 (TID 1261)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1532","17/06/09","20:11:09","INFO","executor.Executor","Finished task 19.0 in stage 27.0 (TID 1259). 2517 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1533","17/06/09","20:11:09","INFO","executor.Executor","Finished task 17.0 in stage 27.0 (TID 1257). 2128 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1534","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 42, boot = 16, init = 25, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1535","17/06/09","20:11:09","INFO","executor.Executor","Finished task 18.0 in stage 27.0 (TID 1258). 2349 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1536","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1262","E16","Got assigned task <:NUM:>"
"1537","17/06/09","20:11:09","INFO","executor.Executor","Running task 22.0 in stage 27.0 (TID 1262)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1538","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1263","E16","Got assigned task <:NUM:>"
"1539","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_21 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1540","17/06/09","20:11:09","INFO","executor.Executor","Running task 23.0 in stage 27.0 (TID 1263)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1541","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1264","E16","Got assigned task <:NUM:>"
"1542","17/06/09","20:11:09","INFO","executor.Executor","Running task 24.0 in stage 27.0 (TID 1264)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1543","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_22 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1544","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_24 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1545","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_23 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1546","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 40, boot = 17, init = 22, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1547","17/06/09","20:11:09","INFO","executor.Executor","Finished task 20.0 in stage 27.0 (TID 1260). 2355 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1548","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = 19, init = 21, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1549","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1265","E16","Got assigned task <:NUM:>"
"1550","17/06/09","20:11:09","INFO","executor.Executor","Running task 25.0 in stage 27.0 (TID 1265)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1551","17/06/09","20:11:09","INFO","executor.Executor","Finished task 21.0 in stage 27.0 (TID 1261). 2486 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1552","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = 14, init = 25, finish = 2","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1553","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = 11, init = 29, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1554","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1266","E16","Got assigned task <:NUM:>"
"1555","17/06/09","20:11:09","INFO","executor.Executor","Running task 26.0 in stage 27.0 (TID 1266)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1556","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = 19, init = 21, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1557","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_25 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1558","17/06/09","20:11:09","INFO","executor.Executor","Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1559","17/06/09","20:11:09","INFO","executor.Executor","Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1560","17/06/09","20:11:09","INFO","executor.Executor","Finished task 23.0 in stage 27.0 (TID 1263). 2385 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1561","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_26 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1562","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1267","E16","Got assigned task <:NUM:>"
"1563","17/06/09","20:11:09","INFO","executor.Executor","Running task 27.0 in stage 27.0 (TID 1267)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1564","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1268","E16","Got assigned task <:NUM:>"
"1565","17/06/09","20:11:09","INFO","executor.Executor","Running task 28.0 in stage 27.0 (TID 1268)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1566","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1269","E16","Got assigned task <:NUM:>"
"1567","17/06/09","20:11:09","INFO","executor.Executor","Running task 29.0 in stage 27.0 (TID 1269)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1568","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_27 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1569","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_28 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1570","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_29 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1571","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 42, boot = 14, init = 27, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1572","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = 35, init = 5, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1573","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = 34, init = 6, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1574","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 42, boot = 34, init = 7, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1575","17/06/09","20:11:09","INFO","executor.Executor","Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1576","17/06/09","20:11:09","INFO","executor.Executor","Finished task 28.0 in stage 27.0 (TID 1268). 2349 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1577","17/06/09","20:11:09","INFO","executor.Executor","Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1578","17/06/09","20:11:09","INFO","executor.Executor","Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1579","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1270","E16","Got assigned task <:NUM:>"
"1580","17/06/09","20:11:09","INFO","executor.Executor","Running task 30.0 in stage 27.0 (TID 1270)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1581","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1271","E16","Got assigned task <:NUM:>"
"1582","17/06/09","20:11:09","INFO","executor.Executor","Running task 31.0 in stage 27.0 (TID 1271)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1583","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1272","E16","Got assigned task <:NUM:>"
"1584","17/06/09","20:11:09","INFO","executor.Executor","Running task 32.0 in stage 27.0 (TID 1272)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1585","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1273","E16","Got assigned task <:NUM:>"
"1586","17/06/09","20:11:09","INFO","executor.Executor","Running task 33.0 in stage 27.0 (TID 1273)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1587","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_31 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1588","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_32 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1589","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_33 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1590","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_30 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1591","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 108, boot = 28, init = 79, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1592","17/06/09","20:11:09","INFO","executor.Executor","Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1593","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1274","E16","Got assigned task <:NUM:>"
"1594","17/06/09","20:11:09","INFO","executor.Executor","Running task 34.0 in stage 27.0 (TID 1274)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1595","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_34 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1596","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 40, boot = -27, init = 66, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1597","17/06/09","20:11:09","INFO","executor.Executor","Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1598","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 42, boot = -28, init = 69, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1599","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = -24, init = 64, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1600","17/06/09","20:11:09","INFO","python.PythonRunner","Times: total = 41, boot = -15, init = 55, finish = 1","E25","Times: total = <:NUM:>, boot = <:NUM:>, init = <:NUM:>, finish = <:NUM:>"
"1601","17/06/09","20:11:09","INFO","executor.Executor","Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1602","17/06/09","20:11:09","INFO","executor.Executor","Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1603","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1275","E16","Got assigned task <:NUM:>"
"1604","17/06/09","20:11:09","INFO","executor.Executor","Running task 35.0 in stage 27.0 (TID 1275)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1605","17/06/09","20:11:09","INFO","executor.Executor","Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver","E26","Finished task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>). <:NUM:> bytes result sent to driver"
"1606","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1276","E16","Got assigned task <:NUM:>"
"1607","17/06/09","20:11:09","INFO","executor.Executor","Running task 36.0 in stage 27.0 (TID 1276)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1608","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1277","E16","Got assigned task <:NUM:>"
"1609","17/06/09","20:11:09","INFO","executor.Executor","Running task 37.0 in stage 27.0 (TID 1277)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1610","17/06/09","20:11:09","INFO","executor.CoarseGrainedExecutorBackend","Got assigned task 1278","E16","Got assigned task <:NUM:>"
"1611","17/06/09","20:11:09","INFO","executor.Executor","Running task 38.0 in stage 27.0 (TID 1278)","E17","Running task <:NUM:>.<:NUM:> in stage <:NUM:>.<:NUM:> (TID <:NUM:>)"
"1612","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_35 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1613","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_37 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
"1614","17/06/09","20:11:09","INFO","storage.BlockManager","Found block rdd_42_38 locally","E27","Found block rdd <:NUM:> <:NUM:> locally"
